chr,gene,length
chr8,EPHX2.csv,106417
chr22,SLC25A18.csv,29787
chr11,MIR4487.csv,73
chr10,CYP26C1.csv,8743
chr10,BORCS7-ASMT.csv,47690
chr12,WNT1.csv,4299
chr3,LOC105377037.csv,8444
chr16,JPH3.csv,96322
chr22,FAM246B.csv,699
chr10,ACSL5.csv,54261
chr6,LOC107986640.csv,17436
chr3,OR5AC2.csv,930
chr3,LIMD1.csv,92237
chr7,TRS-AGA5-1.csv,72
chr12,SETD1B.csv,28992
chr23,MIR664B.csv,61
chr7,TRBJ1-2.csv,48
chr8,MCM4.csv,17220
chr12,LOC105369928.csv,27731
chr6,TRV-AAC5-1.csv,73
chr5,PRDM9.csv,20939
chr10,LOC107984223.csv,35525
chr4,USP38.csv,39513
chr3,SH3BP5-AS1.csv,10315
chr9,TTC16.csv,15527
chr1,LOC101927975.csv,2123
chr2,LINC01821.csv,75363
chr2,HOXD11.csv,2475
chr2,LOC102723730.csv,2626
chr1,LINC01036.csv,267403
chr8,LOC401442.csv,1827
chr19,NLRP5.csv,62085
chr18,RMC1.csv,28353
chr11,STX3.csv,50506
chr2,LOC105373576.csv,93637
chr8,ZNF707.csv,10907
chr8,LINC02237.csv,93979
chr8,LOC101928087.csv,2053
chr18,C18orf61.csv,23933
chr8,LRRC69.csv,116639
chr12,CD9.csv,38321
chr23,RTL8C.csv,1192
chr22,IGLV1-50.csv,466
chr17,MIR4725.csv,90
chr4,BMPR1B.csv,400499
chr1,LOC105378673.csv,5378
chr15,LOC105370897.csv,1570
chr2,TMEM178A.csv,89682
chr6,CAPN11.csv,25591
chr19,USF2.csv,10860
chr4,GUCY1A1.csv,70335
chr17,ACSF2.csv,48628
chr3,ZNF662.csv,13193
chr5,OCLN.csv,65558
chr17,TNFAIP1.csv,11339
chr2,RABL2A.csv,16175
chr8,EMC2.csv,45573
chr10,LIPF.csv,14374
chr5,GABRA1.csv,52781
chr6,LINC02828.csv,9656
chr11,MIR3160-2.csv,81
chr6,TRI-TAT2-3.csv,94
chr23,LOC105379414.csv,862
chr8,LOC105379354.csv,20021
chr1,LOC105376885.csv,1694
chr12,OR6C75.csv,6305
chr23,MIR764.csv,85
chr1,SFT2D2.csv,27018
chr3,RAB5A.csv,38079
chr10,LOC107984266.csv,32642
chr17,KCNJ2.csv,10513
chr1,LOC105378819.csv,9060
chr22,MIR130B.csv,82
chr19,ZNF257.csv,38997
chr12,LINC00941.csv,7031
chr11,ZNF215.csv,64719
chr1,GAS5-AS1.csv,694
chr22,MIR1306.csv,85
chr7,TRBV25-1.csv,468
chr21,LINC00205.csv,9303
chr12,PLEKHG6.csv,18175
chr8,LOC107986944.csv,13309
chr5,EFCAB9.csv,9283
chr5,LOC100289230.csv,1876
chr15,SNORD107.csv,75
chr1,PLA2G2F.csv,11064
chr5,CHSY3.csv,283254
chr19,RFXANK.csv,9612
chr3,TRIM71.csv,79828
chr5,LINC01843.csv,2679
chr5,LOC101927023.csv,29027
chr7,LOC105375337.csv,10666
chr3,LOC105377178.csv,32406
chr1,ZPLD2P.csv,4521
chr8,GDAP1.csv,138470
chr9,TAL2.csv,668
chr16,NPIPB15.csv,17130
chr20,LOC105372645.csv,6238
chr5,LOC101929154.csv,74441
chr16,LOC102723560.csv,110085
chr16,LOC105371348.csv,157956
chr16,LOC105379475.csv,4643
chr11,LINC02702.csv,18831
chr14,DICER1-AS1.csv,22246
chr4,LOC105377379.csv,32948
chr17,MIR633.csv,98
chr8,SLC35G5.csv,1349
chr7,OR2F1.csv,57209
chr18,C18orf15.csv,2534
chr1,FOXO6.csv,22157
chr1,MTOR-AS1.csv,5641
chr17,ARHGAP44.csv,202147
chr7,FAM71F2.csv,30635
chr9,LOC100129066.csv,79977
chr15,DNAJA4.csv,18047
chr12,RAB5B.csv,22735
chr1,LOC105373034.csv,2272
chr3,PRRT3-AS1.csv,7384
chr1,DARS2.csv,33874
chr15,HACD3.csv,47893
chr15,GOLM2.csv,127040
chr2,C2orf49.csv,22576
chr10,LINC00502.csv,16352
chr21,KRTAP10-9.csv,1286
chr4,LOC107986294.csv,62933
chr9,LOC107987000.csv,19487
chr6,LOC102724327.csv,6750
chr16,LOC105371302.csv,82213
chr6,LOC105377936.csv,4431
chr11,ANO5.csv,90873
chr21,ETS2.csv,19773
chr3,GPR15.csv,2704
chr10,LOC101927573.csv,23960
chr7,CUX1.csv,467968
chr20,MIR103A2.csv,78
chr8,FAM167A-AS1.csv,70256
chr17,MIR6786.csv,113
chr7,LOC107986834.csv,1494
chr8,PRR23D1.csv,5780
chr19,ZNF486.csv,33275
chr12,HOXC8.csv,3785
chr19,PLEKHG2.csv,15834
chr11,LOC107984394.csv,1964
chr11,NCAM1.csv,317017
chr22,MYO18B.csv,321715
chr1,NPR1.csv,15344
chr2,LINC02831.csv,10679
chr10,LOC105378534.csv,13640
chr3,TWF2-DT.csv,1860
chr6,LOC101927314.csv,403332
chr1,MROH9.csv,130871
chr2,DHRS9.csv,29091
chr12,PTPN6.csv,14740
chr2,LOC105374814.csv,83042
chr2,AGBL5.csv,19198
chr10,LOC105378555.csv,32260
chr6,BTBD9-AS1.csv,932
chr9,IFNK.csv,2209
chr5,ARHGAP26-IT1.csv,1667
chr18,LOC105372055.csv,9710
chr4,STATH.csv,6605
chr3,LOC101927010.csv,2036
chr5,LOC107986467.csv,2421
chr2,DYNC1I2.csv,62690
chr21,LOC107985490.csv,5539
chr7,FSCN3.csv,8409
chr15,SNORD115-47.csv,33
chr5,WDR70.csv,374118
chr18,SKA1.csv,19123
chr17,SNORA90.csv,175
chr17,LRRC45.csv,7900
chr23,RAB9A.csv,21377
chr7,TRBJ1-3.csv,50
chr2,FAM228B.csv,92806
chr6,TMEM14A.csv,15490
chr7,FBXO24.csv,18628
chr1,WDR3.csv,36805
chr9,LOC101927358.csv,12000
chr3,GAP43.csv,97976
chr17,LOC107985031.csv,1369
chr8,MIR5680.csv,84
chr12,LOC105369968.csv,16906
chr6,SLC39A7.csv,3571
chr17,ADAP2.csv,37495
chr5,CARTPT.csv,1771
chr12,LOC102724680.csv,79765
chr7,LMOD2.csv,8425
chr9,LOC105376131.csv,20066
chr13,LOC105370240.csv,59720
chr13,LINC00421.csv,1701
chr1,LINC01657.csv,3122
chr4,HAND2-AS1.csv,62656
chr18,LOC101927188.csv,2743
chr1,LHX4.csv,50613
chr22,ZBED4.csv,36237
chr11,MRGPRF-AS1.csv,6094
chr23,GRIA3.csv,306638
chr12,PEBP1.csv,9461
chr12,LOC105369687.csv,2869
chr15,SNORD115-7.csv,82
chr11,LRP4-AS1.csv,28006
chr9,MIRLET7A1HG.csv,34648
chr5,SLC30A5.csv,37077
chr1,OAZ3.csv,8362
chr11,PDE2A-AS1.csv,13594
chr2,CCDC140.csv,7071
chr1,FALEC.csv,2276
chr17,IGFBP4.csv,14276
chr17,LOC107985005.csv,5991
chr21,BACH1.csv,62973
chr23,GPC3-AS1.csv,479
chr1,LOC105378866.csv,41877
chr1,LORICRIN.csv,2491
chr3,LINC02005.csv,70378
chr18,DSCAS.csv,61202
chr14,LOC105370594.csv,4201
chr2,SCN2A.csv,152891
chr12,ANO6.csv,224372
chr3,SENP2.csv,47257
chr20,TSHZ2.csv,523022
chr7,LOC107986755.csv,13754
chr1,KAZN.csv,1224658
chr1,S100A1.csv,3606
chr18,LOC107985137.csv,23255
chr24,LOC107987346.csv,26885
chr14,INF2.csv,32918
chr9,GLIS3-AS1.csv,2603
chr11,EIF3M.csv,22449
chr1,LINC02804.csv,18527
chr14,TEX22.csv,15361
chr11,CTNND1.csv,57739
chr17,LOC105369225.csv,59917
chr9,RAD23B.csv,48916
chr19,MCEMP1.csv,2740
chr2,LOC105374592.csv,11411
chr21,TPTE.csv,84134
chr6,TAAR9.csv,1060
chr19,TRAPPC5.csv,6871
chr2,NABP1-OT1.csv,20289
chr9,GDA.csv,141451
chr1,TRN-GTT1-1.csv,74
chr19,EMC10.csv,29423
chr17,RPTOR.csv,421531
chr12,MUC19.csv,177364
chr16,HSD11B2.csv,6433
chr12,EID3.csv,1467
chr3,LOC101929411.csv,1167
chr23,LOC101928692.csv,2554
chr20,TGM6.csv,51853
chr7,LOC105375549.csv,12708
chr8,LOC112268025.csv,5135
chr8,ENY2.csv,11608
chr12,GDF11.csv,14143
chr3,VILL.csv,19208
chr10,EXOC6.csv,232660
chr2,STK11IP.csv,18595
chr9,SNORD36A.csv,72
chr3,SLC6A11.csv,124515
chr3,BTD.csv,121165
chr11,PGGHG.csv,8348
chr7,GPR22.csv,6151
chr19,ZNF8.csv,23837
chr3,LOC105369194.csv,24227
chr14,SNORD114-29.csv,69
chr10,INA.csv,13209
chr6,APOBEC2.csv,11690
chr14,LOC101928504.csv,2163
chr2,LINC02583.csv,12644
chr7,TRBJ2-6.csv,53
chr3,MYNN.csv,16321
chr7,LOC105375472.csv,12375
chr3,CMSS1.csv,363871
chr18,LOC107985172.csv,77219
chr5,LOC105369228.csv,21621
chr11,POLA2.csv,44353
chr21,KRTAP10-11.csv,1237
chr3,MIR944.csv,88
chr10,LOC105378526.csv,6627
chr11,LINC02731.csv,9070
chr23,HPRT1.csv,40504
chr1,DNM3-IT1.csv,496
chr16,LDAF1.csv,22268
chr1,VWA5B1.csv,69568
chr20,PTPRT-AS1.csv,2750
chr1,GSTM5.csv,6518
chr12,MIR3913-2.csv,100
chr16,DECR2.csv,10598
chr6,LOC105374923.csv,1897
chr2,LOC107985771.csv,12690
chr3,MIR3714.csv,65
chr16,LOC105371067.csv,30927
chr11,OMP.csv,492
chr5,LOC105379062.csv,50804
chr3,EXOG.csv,30178
chr17,DNAH17-AS1.csv,18147
chr23,MAGEH1.csv,1440
chr7,DTX2.csv,44320
chr8,LOC101927118.csv,117984
chr20,INSM1.csv,2846
chr21,LOC105372813.csv,3708
chr11,LGALS12.csv,10721
chr13,NAA16.csv,65793
chr19,STK11.csv,22654
chr19,WTIP.csv,30547
chr18,LOC107985147.csv,14089
chr3,LOC105374218.csv,38180
chr11,APOA1-AS.csv,19613
chr7,SLC29A4.csv,32602
chr19,EGLN2.csv,9244
chr12,GLIPR1.csv,23110
chr17,NME1.csv,8610
chr17,LOC105371526.csv,2921
chr1,ANGPTL3.csv,8794
chr4,DCAF4L1.csv,4710
chr19,LOC105376912.csv,1227
chr15,LINGO1-AS1.csv,7477
chr2,DNAH6.csv,360018
chr22,LOC102724900.csv,26207
chr8,MIR3926-2.csv,63
chr6,VTA1.csv,77423
chr6,NKAPL.csv,1662
chr18,SERPINB2.csv,16186
chr12,LOC105369877.csv,6348
chr1,C2CD4D-AS1.csv,13259
chr9,LOC105376314.csv,8628
chr3,NIT2.csv,26879
chr19,MZF1-AS1.csv,15612
chr12,CPSF6.csv,34791
chr11,TSSC4.csv,5467
chr7,ZNF316.csv,20962
chr13,TPT1-AS1.csv,50139
chr1,MIR4666A.csv,79
chr9,ACTL7A.csv,1491
chr4,USP17L12.csv,1593
chr17,STXBP4.csv,204905
chr2,LOC107984020.csv,5386
chr16,MIR4719.csv,84
chr22,SYN3-AS1.csv,8483
chr16,SDR42E2.csv,29246
chr18,BOD1L2.csv,3324
chr4,LOC105377547.csv,43658
chr5,MIR12125.csv,85
chr16,VASN.csv,11691
chr11,DDX25.csv,25516
chr13,LOC107984576.csv,84238
chr6,LOC105378142.csv,3005
chr22,IGLV3-27.csv,483
chr16,IRX6.csv,7001
chr15,LINC02251.csv,19301
chr23,DGAT2L6.csv,28222
chr21,UMODL1.csv,80120
chr7,TMEM140.csv,18144
chr11,MS4A12.csv,14688
chr9,LOC100128361.csv,2484
chr3,LOC105374023.csv,22355
chr6,MYO6.csv,170335
chr9,GAS1RR.csv,53336
chr11,LOC105369565.csv,21559
chr9,MIR548AW.csv,65
chr2,CCDC138.csv,98753
chr12,C12orf54.csv,83371
chr4,LOC105377615.csv,1308
chr19,SNAR-G1.csv,128
chr17,SLC26A11.csv,33216
chr6,GPR6.csv,2410
chr20,MTG2.csv,20541
chr8,C8orf48.csv,1420
chr9,LOC102723948.csv,4663
chr12,HELB.csv,41151
chr7,MIR11400.csv,77
chr6,LOC105378150.csv,11665
chr12,LINC00615.csv,30647
chr15,LOC105371020.csv,3802
chr23,DUSP21.csv,868
chr23,LOC105373369.csv,153222
chr17,DYNLL2.csv,12124
chr20,SYS1.csv,14850
chr10,LINC02629.csv,13674
chr13,MCF2L.csv,205365
chr20,SLC32A1.csv,4887
chr11,RAB1B.csv,8967
chr17,CCL4L2.csv,1811
chr8,MIR3622A.csv,83
chr10,HKDC1.csv,47250
chr2,LOC105373870.csv,4492
chr17,CASC3.csv,31667
chr11,LINC02548.csv,63617
chr4,LINC02472.csv,6871
chr14,TRAJ27.csv,59
chr3,LOC105374002.csv,3354
chr12,LOC105369879.csv,1583
chr2,LOC112268429.csv,2194
chr19,SYNGR4.csv,12111
chr12,LOC105369842.csv,86973
chr13,AKAP11.csv,51797
chr10,DDX50.csv,57496
chr19,ZNF559-ZNF177.csv,58439
chr16,CETP.csv,21896
chr3,FAM240A.csv,14019
chr1,RHEX.csv,49277
chr19,ZNF528.csv,25657
chr1,RSC1A1.csv,2321
chr6,CSNK2B.csv,3988
chr23,LINC02243.csv,3834
chr16,NUDT7.csv,19747
chr17,LHX1.csv,7138
chr5,NIPBL.csv,189645
chr19,ZNF549.csv,13521
chr21,SAMSN1-AS1.csv,16102
chr3,USP13.csv,136362
chr18,LINC02564.csv,4371
chr4,TRAPPC11.csv,54316
chr1,LOC105378678.csv,36700
chr12,LINC02393.csv,17023
chr8,LYN.csv,138129
chr12,CHST11.csv,305067
chr4,FRAS1.csv,486947
chr5,FAM81B.csv,65646
chr9,NTNG2.csv,83301
chr3,LOC105377188.csv,98665
chr7,ZNF727.csv,42146
chr7,EPHB6.csv,16455
chr1,FAM163A.csv,88436
chr16,DRC7.csv,37000
chr8,USP17L1.csv,1593
chr5,WDR55.csv,9289
chr23,LOC105373345.csv,78252
chr19,FCGRT.csv,13768
chr16,AMDHD2.csv,11061
chr10,BAMBI.csv,5412
chr16,SNORD68.csv,72
chr15,KNSTRN.csv,11568
chr18,GATA6.csv,32940
chr9,ADAMTSL2.csv,43356
chr21,LOC105379507.csv,1307
chr1,PPIAL4A.csv,760
chr2,LINC01412.csv,57567
chr11,TMEM123-DT.csv,9120
chr6,FUT9.csv,199639
chr8,UTP23.csv,8161
chr16,TRM-CAT2-1.csv,73
chr12,TXNRD1.csv,134529
chr3,ATXN7.csv,140319
chr16,LOC112267895.csv,4295
chr22,IGLJ6.csv,38
chr3,ZBTB20-AS5.csv,66540
chr19,MIR522.csv,87
chr16,FBXL19.csv,25933
chr3,LMCD1.csv,72846
chr8,RBM12B-DT.csv,3197
chr5,LINC02120.csv,15025
chr4,LOC105374527.csv,14887
chr4,LOC107986224.csv,353
chr12,LOC105370026.csv,10709
chr8,LOC107986897.csv,15116
chr8,TG.csv,267960
chr1,MTFR1L.csv,12985
chr11,OR2AG1.csv,8539
chr4,LOC107986305.csv,1632
chr1,PRKCZ.csv,134985
chr2,MARCO.csv,52485
chr6,ZBTB24-DT.csv,12620
chr11,TSKU.csv,15865
chr22,C22orf15.csv,3341
chr12,PTPRO.csv,275998
chr22,MYH9-DT.csv,22986
chr7,TRBD1.csv,12
chr21,LOC105372821.csv,14296
chr8,LOC101929217.csv,3493
chr5,PCDHGB3.csv,142734
chr17,LOC102725238.csv,18748
chr2,ZEB2-AS1.csv,1286
chr1,LOC102724572.csv,43863
chr3,LOC105376987.csv,108868
chr24,USP9Y.csv,159609
chr3,ZNF660.csv,14731
chr1,C1orf185.csv,50096
chr4,AFM.csv,22257
chr7,LOC112267987.csv,1600
chr15,LRRC49.csv,200281
chr19,LOC107985285.csv,8433
chr23,RPL10.csv,4275
chr4,LOC105374495.csv,5441
chr1,GBP6.csv,24102
chr11,MIR4688.csv,83
chr9,LINC02578.csv,65642
chr5,RGS7BP.csv,106384
chr7,TRC-GCA1-1.csv,72
chr19,SNORA118.csv,131
chr7,SNORA22.csv,134
chr9,LOC100129034.csv,5714
chr23,LOC105373283.csv,6002
chr7,GPNMB.csv,28345
chr7,MIR5692A1.csv,69
chr20,ITPA.csv,18774
chr7,TRB.csv,514277
chr6,ADGB.csv,216491
chr3,LOC105374291.csv,2468
chr14,TRDD2.csv,9
chr19,AP1M1.csv,47996
chr14,TRAJ8.csv,60
chr5,ZNF454.csv,25236
chr13,LOC105370302.csv,111010
chr3,TMEM212.csv,15980
chr5,UNC5A.csv,70340
chr2,MIR3681HG.csv,571233
chr6,LOC101927020.csv,8964
chr7,MIOS.csv,42270
chr10,LOC105378490.csv,19730
chr6,ID4.csv,4828
chr7,LOC107986746.csv,8759
chr7,LOC105375200.csv,4967
chr1,MANEAL.csv,7318
chr17,MIR6080.csv,66
chr1,MIR557.csv,98
chr10,LOC102724533.csv,13748
chr11,P2RX3.csv,36457
chr19,LOC105372364.csv,6066
chr22,LOC105373038.csv,3369
chr10,LINC02673.csv,2702
chr11,ZFP91.csv,42488
chr3,LOC105376988.csv,52505
chr22,LOC105372957.csv,6129
chr11,LSP1.csv,39180
chr9,LINC02913.csv,1588
chr14,SERPINA4.csv,8465
chr4,EREG.csv,23605
chr11,SF3B2.csv,16948
chr5,SNORA105A.csv,116
chr5,LOC105379020.csv,12865
chr6,KLC4.csv,15463
chr3,LINC01487.csv,2180
chr3,CLDN18.csv,34834
chr12,ZNF10.csv,28839
chr4,GPR78.csv,9632
chr13,ATP11AUN.csv,37454
chr3,LOC105377048.csv,5818
chr3,IL17RC.csv,16530
chr5,LINC02488.csv,17368
chr10,MPP7-DT.csv,3136
chr11,OR10G8.csv,3837
chr15,PSTPIP1.csv,42796
chr3,SLMAP.csv,173785
chr2,NCK2.csv,149626
chr23,MIR1321.csv,79
chr12,LOC105369752.csv,2219
chr7,LOC105375128.csv,1778
chr2,LINC01823.csv,19503
chr2,RNU4ATAC.csv,130
chr11,CEP57.csv,42223
chr1,LOC105371642.csv,8791
chr3,LOC107986064.csv,8793
chr23,SPANXA2-OT1.csv,147091
chr1,LCE1E.csv,2170
chr1,LOC105378745.csv,19932
chr10,LINP1.csv,1558
chr15,LOC105370820.csv,5645
chr11,LOC105369371.csv,8024
chr16,LOC107987237.csv,3639
chr14,MIR656.csv,78
chr12,MBD6.csv,9439
chr14,MIR487A.csv,80
chr14,TRAV38-2DV8.csv,598
chr2,MIR3125.csv,78
chr9,NCS1.csv,64900
chr11,LOC105369469.csv,22164
chr14,TRAC.csv,4627
chr2,SPP2.csv,26468
chr2,PROKR1.csv,14673
chr8,LOC101929268.csv,146944
chr21,LOC105372829.csv,4045
chr16,SLC6A2.csv,50265
chr2,LINC01799.csv,67031
chr11,LOC107984412.csv,45206
chr5,MTREX.csv,117591
chr3,IL12A.csv,7185
chr5,G3BP1.csv,40832
chr16,NOD2.csv,39491
chr2,SPATA3.csv,23818
chr4,CFAP299.csv,642492
chr12,LOC105370087.csv,14990
chr8,LOC107986953.csv,18443
chr19,ZNF773.csv,18500
chr1,LOC105378883.csv,29116
chr10,MKX-AS1.csv,23185
chr12,ERP29.csv,10110
chr2,LOC105373456.csv,383399
chr1,SH3D21.csv,22874
chr1,LOC112268273.csv,2426
chr8,SPAG11A.csv,15875
chr17,LOC107985078.csv,3848
chr6,SLC22A1.csv,38783
chr15,CKMT1B.csv,6550
chr4,C4orf51.csv,112302
chr1,LAMTOR5-AS1.csv,8466
chr24,LOC105377225.csv,58902
chr14,C14orf119.csv,4952
chr10,DLG5-AS1.csv,3014
chr11,TRK-TTT2-1.csv,73
chr8,IDO2.csv,81742
chr18,LOC107985120.csv,2481
chr13,LINC02341.csv,61065
chr23,LINC00269.csv,30368
chr4,LINC02269.csv,32253
chr12,LOC105369808.csv,3332
chr4,LOC105377614.csv,27353
chr18,DTNA.csv,398547
chr1,L1TD1.csv,17480
chr19,ZNF317.csv,23025
chr8,UBXN8.csv,37876
chr23,NDUFA1.csv,4831
chr10,LOC105378539.csv,5895
chr8,VXN.csv,24959
chr16,TAT-AS1.csv,7423
chr10,LOC107984196.csv,3587
chr1,GSTM4.csv,9422
chr6,CRYBG1.csv,211301
chr14,PALS1.csv,94667
chr14,TRAJ47.csv,57
chr17,KCNJ12.csv,43514
chr7,DYNC1I1.csv,337769
chr14,SIX6.csv,3705
chr11,FAM99A.csv,2258
chr11,PGA4.csv,9348
chr3,LOC105374154.csv,6998
chr17,LOC102724956.csv,799
chr17,SPNS2.csv,40155
chr3,SUCLG2-DT.csv,293017
chr8,LINC02878.csv,1299
chr23,H2AP.csv,536
chr14,TMX1.csv,17409
chr19,PIAS4.csv,31651
chr22,RANBP1.csv,11252
chr6,MIR6833.csv,61
chr1,GPR25.csv,1198
chr6,STX11.csv,51896
chr12,SFSWAP.csv,88651
chr3,CCR9.csv,17111
chr19,MYADM.csv,10808
chr4,SPATA18.csv,45996
chr18,SIGLEC15.csv,18420
chr2,LOC102724861.csv,144726
chr7,MIR6132.csv,109
chr2,MIR3679.csv,68
chr2,GALNT13.csv,582256
chr22,PIM3.csv,3301
chr8,LOC105375873.csv,38222
chr7,BHLHA15.csv,4019
chr15,SERF2-C15ORF63.csv,10614
chr23,PABPC1L2B.csv,3168
chr7,TRBV6-3.csv,433
chr1,TDRD5.csv,99660
chr12,LOC105378248.csv,9543
chr2,LOC101929633.csv,8648
chr22,IGLV4-60.csv,484
chr6,LOC105377844.csv,2940
chr23,SLITRK2.csv,12028
chr14,SNORD114-23.csv,71
chr6,SRF.csv,10238
chr10,FXYD4.csv,4700
chr7,PPP1R35-AS1.csv,4561
chr12,NAV3.csv,641155
chr3,ACVR2B.csv,39253
chr23,LOC107985701.csv,8051
chr12,EMP1.csv,23216
chr9,LOC103908604.csv,10251
chr11,LOC105369406.csv,29474
chr22,THAP7-AS1.csv,8453
chr1,MIR5697.csv,78
chr4,ZNF141.csv,47055
chr16,RSPRY1.csv,54337
chr18,LOC105371959.csv,2732
chr14,PPM1A.csv,53338
chr8,RNU105C.csv,210
chr7,NOS3.csv,23572
chr17,ARRB2.csv,10882
chr12,LOC105369626.csv,9054
chr2,TLX2.csv,2699
chr18,ZCCHC2.csv,63705
chr6,BTN1A1.csv,10123
chr16,TRG-GCC5-1.csv,71
chr12,MIR6502.csv,76
chr11,INSC.csv,158260
chr4,LOC105377431.csv,16937
chr11,TEAD1.csv,270317
chr19,ZNF333.csv,43956
chr17,PIPOX.csv,14087
chr3,SLC7A14-AS1.csv,287921
chr2,DNAJC10.csv,78208
chr17,CCL13.csv,2131
chr8,PNOC.csv,26377
chr9,SPAAR.csv,2197
chr1,LINC01745.csv,4180
chr4,PCDH10.csv,59313
chr4,LOC105374550.csv,11010
chr22,ATF4.csv,8193
chr6,GFOD1-AS1.csv,511
chr20,LOC105372696.csv,1906
chr20,SMIM26.csv,2180
chr10,C10orf53.csv,30611
chr15,MIR5701-3.csv,82
chr6,LOC101928096.csv,101331
chr17,LOC107985004.csv,8829
chr2,LOC105374839.csv,14760
chr1,LOC105378737.csv,109307
chr2,LOC107985902.csv,189242
chr2,IL18R1.csv,42982
chr10,OPN4.csv,12966
chr19,BSG.csv,12211
chr1,SCNM1.csv,4153
chr15,LINC02248.csv,94838
chr14,TRAJ15.csv,60
chr23,DANT1.csv,64564
chr13,CDADC1.csv,45612
chr3,COPG1.csv,28199
chr22,LOC112268292.csv,4757
chr3,MRAS.csv,57888
chr8,LOC107986872.csv,12067
chr6,RWDD2A.csv,5581
chr11,FBXO3-DT.csv,972
chr3,LOC101926953.csv,72048
chr19,GZMM.csv,5870
chr1,SNX27.csv,87054
chr19,MIR521-1.csv,87
chr1,RGSL1.csv,112722
chr18,LOC107985134.csv,20514
chr1,HIPK1.csv,48546
chr21,B3GALT5.csv,60198
chr1,ARHGAP29-AS1.csv,89195
chr1,ZFP69B.csv,16702
chr14,TRAV10.csv,568
chr16,EDC4.csv,11448
chr6,HECA.csv,45723
chr13,ARHGEF7.csv,191116
chr11,LOC101928008.csv,90122
chr7,SND1.csv,440449
chr5,LINC02113.csv,43965
chr4,WDR17.csv,116984
chr22,TSSK2.csv,1315
chr8,KHDRBS3.csv,199061
chr6,LOC107986544.csv,5466
chr8,LOC105379328.csv,16316
chr6,ANKS1A.csv,208738
chr7,H2AZ2-DT.csv,1129
chr8,LOC105375711.csv,20258
chr3,SNORD19B.csv,93
chr1,HES3.csv,1400
chr23,H2AB1.csv,587
chr5,MIR1244-2.csv,85
chr5,SLC12A2.csv,105912
chr21,JAM2.csv,110013
chr6,LOC107986608.csv,93862
chr19,STXBP2.csv,10764
chr2,PRLH.csv,602
chr10,LOC105378369.csv,14408
chr2,PCGEM1.csv,27055
chr21,LOC105372803.csv,3872
chr8,LOC105375784.csv,4239
chr16,SOX8.csv,5210
chr15,LOC105370887.csv,5630
chr19,SRRM5.csv,2411
chr20,MIR4326.csv,59
chr11,FSHB.csv,4181
chr9,LINC01505.csv,63745
chr11,REXO2.csv,10813
chr17,ABR-AS1.csv,10031
chr23,MAGEE1.csv,3633
chr5,SNCAIP.csv,152866
chr17,C17orf100.csv,1715
chr15,RTF1.csv,66469
chr16,LOC101927793.csv,3622
chr11,KRTAP5-6.csv,561
chr5,LNPEP.csv,102655
chr16,DYNC1LI2-DT.csv,2992
chr9,LCN12.csv,6326
chr8,LOC101926908.csv,19799
chr5,LOC105379002.csv,7699
chr8,LOC105375937.csv,39049
chr20,LOC105372656.csv,11574
chr20,LOC112268270.csv,848
chr19,SLC25A42.csv,49037
chr3,LOC102724479.csv,9130
chr3,PRKCD.csv,31509
chr21,SIM2.csv,51105
chr3,DOCK3.csv,709272
chr23,ZC3H12B.csv,473073
chr8,DMTN.csv,33595
chr7,AKR1B15.csv,30760
chr22,LOC105372864.csv,10023
chr11,SLC39A13.csv,9369
chr8,LOC105375931.csv,190129
chr10,CELF2.csv,874161
chr17,PITPNA-AS1.csv,1178
chr16,SPIRE2.csv,42845
chr10,GBF1.csv,152257
chr3,LOC105377179.csv,30411
chr11,CNGA4.csv,11212
chr17,MYO15B.csv,39307
chr8,LOC105375730.csv,50703
chr12,LOC105369955.csv,16106
chr19,PET100.csv,2164
chr11,NXPE2.csv,349427
chr12,SNORA113.csv,154
chr20,MRGBP.csv,5257
chr3,MAPKAPK3.csv,37415
chr12,LOC107984449.csv,86381
chr1,LOC100507634.csv,2048
chr14,OR4E2.csv,13808
chr5,KCNN2.csv,440523
chr14,LOC105370650.csv,26983
chr14,LOC102723670.csv,20070
chr4,LOC105377267.csv,34668
chr16,LOC105371388.csv,4257
chr1,PPP1R8.csv,20895
chr13,LINC01038.csv,1297
chr7,LOC107986696.csv,1790
chr14,SEC23A-AS1.csv,673
chr22,RFPL1.csv,54547
chr3,ABCC5-AS1.csv,5082
chr20,LINC01723.csv,1288
chr16,CYB5B.csv,41646
chr2,HECW2-AS1.csv,4181
chr6,RPF2.csv,46226
chr9,LOC105376184.csv,17089
chr14,LOC101927598.csv,59204
chr7,KRBA1.csv,19631
chr15,ZNF609.csv,225719
chr14,YLPM1.csv,74003
chr10,PDCD4.csv,28079
chr3,LOC105374211.csv,69709
chr3,SEC61A1.csv,19247
chr6,AKAP12.csv,118745
chr13,MIR622.csv,96
chr6,LOC107986526.csv,11079
chr1,STRIP1.csv,23065
chr3,LOC105377146.csv,5236
chr12,LOC105369913.csv,6953
chr9,STXBP1.csv,84118
chr8,ZFHX4.csv,186067
chr11,LOC107984386.csv,3473
chr1,WNT3A.csv,60116
chr11,CAND1.11.csv,122361
chr2,RPS27A.csv,3951
chr23,OPN1MW3.csv,13509
chr14,TRAJ54.csv,60
chr3,GPR160.csv,47423
chr14,TOMM20L.csv,21177
chr9,IL11RA.csv,9718
chr2,EPAS1.csv,89291
chr20,LINC01727.csv,45699
