chr,gene,length
chr2,LOC105373851.csv,17560
chr2,LOC105373854.csv,12485
chr2,LOC105373864.csv,6546
chr2,LOC105373870.csv,4492
chr2,LOC105373874.csv,10360
chr2,LOC105373880.csv,2081
chr2,LOC105373887.csv,6378
chr2,LOC105373888.csv,2938
chr2,LOC105373890.csv,35762
chr2,LOC105373891.csv,87353
chr2,LOC105373893.csv,426595
chr2,LOC105373895.csv,65990
chr2,LOC105373896.csv,86007
chr2,LOC105373899.csv,101158
chr2,LOC105373902.csv,4304
chr2,LOC105373903.csv,37899
chr2,LOC105373907.csv,17121
chr2,LOC105373908.csv,4751
chr2,LOC105373909.csv,61147
chr2,LOC105373910.csv,39097
chr2,LOC105373918.csv,80240
chr2,LOC105373919.csv,21886
chr2,LOC105373920.csv,27500
chr2,LOC105373921.csv,17225
chr2,LOC105373928.csv,1820
chr2,LOC105373932.csv,2079
chr2,LOC105373937.csv,14111
chr2,LOC105373938.csv,18980
chr2,LOC105373940.csv,3612
chr2,LOC105373945.csv,22994
chr2,LOC105373947.csv,5164
chr2,LOC105373949.csv,6675
chr2,LOC105373950.csv,7725
chr2,LOC105373952.csv,5048
chr2,LOC105373953.csv,45371
chr2,LOC105373958.csv,4804
chr2,LOC105373966.csv,6019
chr2,LOC105373976.csv,2741
chr2,LOC105373977.csv,3325
chr2,LOC105373989.csv,3544
chr2,LOC105373991.csv,15559
chr2,LOC105374317.csv,65848
chr2,LOC105374318.csv,41148
chr2,LOC105374320.csv,29041
chr2,LOC105374329.csv,59422
chr2,LOC105374333.csv,19204
chr2,LOC105374334.csv,13814
chr2,LOC105374369.csv,1053
chr2,LOC105374378.csv,23165
chr2,LOC105374381.csv,2960
chr2,LOC105374382.csv,7762
chr2,LOC105374383.csv,9772
chr2,LOC105374435.csv,11929
chr2,LOC105374455.csv,55892
chr2,LOC105374464.csv,157669
chr2,LOC105374468.csv,2984
chr2,LOC105374470.csv,17678
chr2,LOC105374491.csv,15128
chr2,LOC105374567.csv,20441
chr2,LOC105374570.csv,10370
chr2,LOC105374571.csv,840
chr2,LOC105374573.csv,5429
chr2,LOC105374576.csv,4252
chr2,LOC105374577.csv,15114
chr2,LOC105374584.csv,13933
chr2,LOC105374588.csv,3317
chr2,LOC105374589.csv,4938
chr2,LOC105374590.csv,6261
chr2,LOC105374592.csv,11411
chr2,LOC105374594.csv,33971
chr2,LOC105374595.csv,62670
chr2,LOC105374615.csv,2689
chr2,LOC105374653.csv,10645
chr2,LOC105374662.csv,6654
chr2,LOC105374690.csv,231731
chr2,LOC105374697.csv,6428
chr2,LOC105374760.csv,5222
chr2,LOC105374761.csv,11316
chr2,LOC105374764.csv,86165
chr2,LOC105374775.csv,3272
chr2,LOC105374776.csv,17650
chr2,LOC105374794.csv,7463
chr2,LOC105374796.csv,2549
chr2,LOC105374803.csv,8131
chr2,LOC105374808.csv,11650
chr2,LOC105374810.csv,8421
chr2,LOC105374811.csv,125490
chr2,LOC105374813.csv,41137
chr2,LOC105374814.csv,83042
chr2,LOC105374815.csv,8294
chr2,LOC105374820.csv,20558
chr2,LOC105374821.csv,5498
chr2,LOC105374829.csv,3526
chr2,LOC105374831.csv,12161
chr2,LOC105374834.csv,23238
chr2,LOC105374837.csv,14094
chr2,LOC105374838.csv,38196
chr2,LOC105374839.csv,14760
chr2,LOC105374841.csv,2596
chr2,LOC105374842.csv,2323
chr2,LOC105374846.csv,26964
chr2,LOC105374851.csv,11134
chr2,LOC105374852.csv,5699
chr2,LOC105374854.csv,10196
chr2,LOC105374862.csv,4616
chr2,LOC105374868.csv,5603
chr2,LOC105375311.csv,21414
chr2,LOC105375809.csv,3219
chr2,LOC105376754.csv,6107
chr2,LOC105376787.csv,17051
chr2,LOC105376810.csv,695
chr2,LOC105377635.csv,3908
chr2,LOC107984020.csv,5386
chr2,LOC107984111.csv,6503
chr2,LOC107985769.csv,6902
chr2,LOC107985771.csv,12690
chr2,LOC107985772.csv,23966
chr2,LOC107985774.csv,606
chr2,LOC107985776.csv,3470
chr2,LOC107985779.csv,152918
chr2,LOC107985780.csv,14007
chr2,LOC107985782.csv,5940
chr2,LOC107985784.csv,13182
chr2,LOC107985788.csv,955
chr2,LOC107985795.csv,941
chr2,LOC107985807.csv,5171
chr2,LOC107985808.csv,3756
chr2,LOC107985811.csv,13719
chr2,LOC107985812.csv,3951
chr2,LOC107985815.csv,1511
chr2,LOC107985817.csv,4938
chr2,LOC107985821.csv,1394
chr2,LOC107985822.csv,2665
chr2,LOC107985830.csv,4292
chr2,LOC107985831.csv,2143
chr2,LOC107985833.csv,31909
chr2,LOC107985838.csv,8723
chr2,LOC107985842.csv,9811
chr2,LOC107985845.csv,19137
chr2,LOC107985847.csv,12026
chr2,LOC107985850.csv,2960
chr2,LOC107985851.csv,3692
chr2,LOC107985852.csv,14037
chr2,LOC107985853.csv,3768
chr2,LOC107985854.csv,71840
chr2,LOC107985855.csv,78008
chr2,LOC107985857.csv,5959
chr2,LOC107985869.csv,45563
chr2,LOC107985877.csv,726
chr2,LOC107985883.csv,14468
chr2,LOC107985889.csv,9864
chr2,LOC107985892.csv,48654
chr2,LOC107985902.csv,189242
chr2,LOC107985903.csv,6188
chr2,LOC107985904.csv,10000
chr2,LOC107985908.csv,67958
chr2,LOC107985915.csv,49904
chr2,LOC107985916.csv,12942
chr2,LOC107985920.csv,10711
chr2,LOC107985921.csv,5005
chr2,LOC107985922.csv,2265
chr2,LOC107985923.csv,14756
chr2,LOC107985926.csv,13584
chr2,LOC107985929.csv,5442
chr2,LOC107985934.csv,14887
chr2,LOC107985938.csv,16889
chr2,LOC107985939.csv,7926
chr2,LOC107985943.csv,755
chr2,LOC107985944.csv,5110
chr2,LOC107985947.csv,15481
chr2,LOC107985949.csv,4999
chr2,LOC107985950.csv,25558
chr2,LOC107985952.csv,5169
chr2,LOC107985953.csv,139291
chr2,LOC107985955.csv,127268
chr2,LOC107985959.csv,19564
chr2,LOC107985960.csv,136387
chr2,LOC107985961.csv,160430
chr2,LOC107985968.csv,4266
chr2,LOC107985972.csv,21535
chr2,LOC107985976.csv,13418
chr2,LOC107985978.csv,77592
chr2,LOC107985980.csv,16056
chr2,LOC107985981.csv,44638
chr2,LOC107985983.csv,19603
chr2,LOC107985984.csv,4793
chr2,LOC107985986.csv,803
chr2,LOC107985990.csv,35076
chr2,LOC107985991.csv,7673
chr2,LOC107985992.csv,116643
chr2,LOC107985995.csv,53301
chr2,LOC107985996.csv,26139
chr2,LOC107985997.csv,18174
chr2,LOC107986000.csv,3966
chr2,LOC107986001.csv,9579
chr2,LOC107986002.csv,4554
chr2,LOC112268411.csv,4186
chr2,LOC112268412.csv,9762
chr2,LOC112268413.csv,30684
chr2,LOC112268416.csv,50058
chr2,LOC112268418.csv,3345
chr2,LOC112268420.csv,9525
chr2,LOC112268422.csv,6382
chr2,LOC112268426.csv,26295
chr2,LOC112268429.csv,2194
chr2,LOC112268430.csv,7190
chr2,LOC112268433.csv,11433
chr2,LOC112268434.csv,6889
chr2,LOC112268436.csv,2559
chr2,LOC112268438.csv,11594
chr2,LOC112268439.csv,12431
chr2,LOC150935.csv,37805
chr2,LOC284950.csv,11659
chr2,LOC285097.csv,4805
chr2,LOC285191.csv,2789
chr2,LOC344065.csv,16319
chr2,LOC400940.csv,6255
chr2,LOC401021.csv,3780
chr2,LOC401040.csv,7794
chr2,LOC440864.csv,13816
chr2,LOC440910.csv,20530
chr2,LOC646736.csv,37269
chr2,LOC729254.csv,27410
chr2,LOC730100.csv,1375317
chr2,LPIN1.csv,149866
chr2,LRATD1.csv,19200
chr2,LRRFIP1.csv,154068
chr2,LRRTM4-AS1.csv,23824
chr2,LTBP1.csv,497381
chr2,LYPD6.csv,144154
chr2,LYPD6B.csv,176568
chr2,MAIP1.csv,8801
chr2,MAL.csv,28285
chr2,MAP2.csv,310072
chr2,MAP3K2-DT.csv,19091
chr2,MAP3K20.csv,192581
chr2,MAP4K3-DT.csv,163929
chr2,MAP4K4.csv,196984
chr2,MAPRE3.csv,56583
chr2,MARCHF7.csv,58534
chr2,MARCO.csv,52485
chr2,MARS2.csv,3027
chr2,MAT2A.csv,6114
chr2,MBD5.csv,495961
chr2,MDH1.csv,18235
chr2,MEIS1.csv,138745
chr2,MERTK.csv,130955
chr2,METAP1D.csv,82478
chr2,MFF.csv,32604
chr2,MFSD2B.csv,16691
chr2,MFSD6.csv,94739
chr2,MGAT5.csv,334700
chr2,MIR10B.csv,110
chr2,MIR1244-1.csv,85
chr2,MIR1245A.csv,70
chr2,MIR128-1.csv,82
chr2,MIR149.csv,89
chr2,MIR26B.csv,77
chr2,MIR3125.csv,78
chr2,MIR3126.csv,74
chr2,MIR3127.csv,76
chr2,MIR3130-2.csv,75
chr2,MIR3133.csv,78
chr2,MIR3606.csv,63
chr2,MIR3679.csv,68
chr2,MIR3681.csv,72
chr2,MIR3681HG.csv,571233
chr2,MIR4263.csv,83
chr2,MIR4269.csv,84
chr2,MIR4430.csv,49
chr2,MIR4433A.csv,81
chr2,MIR4434.csv,53
chr2,MIR4435-1.csv,80
chr2,MIR4436A.csv,85
chr2,MIR4436B2.csv,91
chr2,MIR4438.csv,93
chr2,MIR4444-1.csv,74
chr2,MIR4757.csv,77
chr2,MIR4765.csv,77
chr2,MIR4771-1.csv,74
chr2,MIR4772.csv,78
chr2,MIR4773-1.csv,78
chr2,MIR4774.csv,76
chr2,MIR4775.csv,75
chr2,MIR4776-1.csv,80
chr2,MIR4777.csv,86
chr2,MIR5000.csv,103
chr2,MIR5192.csv,92
chr2,MIR548AD.csv,82
chr2,MIR548AE1.csv,70
chr2,MIR548BA.csv,56
chr2,MIR548S.csv,82
chr2,MIR558.csv,94
chr2,MIR559.csv,96
chr2,MIR5590.csv,54
chr2,MIR561.csv,97
chr2,MIR562.csv,95
chr2,MIR5696.csv,85
chr2,MIR5703.csv,56
chr2,MIR6810.csv,70
chr2,MIR6811.csv,58
chr2,MIR6888.csv,67
chr2,MIR7158.csv,71
chr2,MIR7515.csv,67
chr2,MIR7704.csv,59
chr2,MIR7845.csv,99
chr2,MIR9500.csv,65
chr2,MIR9986.csv,110
chr2,MLPH.csv,68913
chr2,MMADHC-DT.csv,260877
chr2,MOB4.csv,38146
chr2,MOGAT1.csv,38273
chr2,MORN2.csv,6734
chr2,MPHOSPH10.csv,19468
chr2,MROH2A.csv,59402
chr2,MRPL19.csv,15424
chr2,MRPL30.csv,18378
chr2,MRPL33.csv,8015
chr2,MRPL35.csv,14362
chr2,MRPL44.csv,16869
chr2,MRPS9.csv,62492
chr2,MSGN1.csv,1339
chr2,MSH2-OT1.csv,1628
chr2,MSH2.csv,231435
chr2,MSH6.csv,23810
chr2,MTA3.csv,262837
chr2,MTHFD2.csv,18975
chr2,MTX2.csv,68603
chr2,MXD1.csv,27837
chr2,MYCN.csv,6455
chr2,MYCNUT.csv,15620
chr2,MYO1B.csv,179987
chr2,MYO3B.csv,477021
chr2,MYO7B.csv,102044
chr2,MYOSLID.csv,6077
chr2,MYT1L-AS1.csv,7877
chr2,MZT2B.csv,8466
chr2,NAB1.csv,43907
chr2,NABP1-OT1.csv,20289
chr2,NABP1.csv,8808
chr2,NAGK.csv,11531
chr2,NBEAL1.csv,211411
chr2,NCAPH.csv,41326
chr2,NCK2.csv,149626
chr2,NCKAP5-AS1.csv,15938
chr2,NCKAP5-AS2.csv,18564
chr2,NCOA1.csv,279449
chr2,NDUFAF7.csv,39708
chr2,NDUFB3.csv,13967
chr2,NEMP2-DT.csv,40211
chr2,NEU2.csv,2386
chr2,NEU4.csv,8221
chr2,NIF3L1.csv,14606
chr2,NIFK-AS1.csv,78907
chr2,NMS.csv,12799
chr2,NOP58.csv,37899
chr2,NOSTRIN.csv,78976
chr2,NOTO.csv,9940
chr2,NPAS2.csv,176691
chr2,NRBP1.csv,14470
chr2,NRP2.csv,115631
chr2,NT5DC4.csv,25930
chr2,NUP35.csv,44201
chr2,NYAP2.csv,303945
chr2,ODC1-DT.csv,5825
chr2,OSBPL6.csv,208429
chr2,OSGEPL1-AS1.csv,2777
chr2,OTX1.csv,8097
chr2,PAPOLG.csv,45839
chr2,PARD3B.csv,1074688
chr2,PAX8-AS1.csv,31497
chr2,PCBP1.csv,1727
chr2,PCGEM1.csv,27055
chr2,PCYOX1.csv,23049
chr2,PDCL3.csv,14480
chr2,PDE11A-AS1.csv,49968
chr2,PDK1.csv,117326
chr2,PEX13.csv,34271
chr2,PHOSPHO2-KLHL23.csv,57410
chr2,PHOSPHO2.csv,7240
chr2,PIKFYVE.csv,92570
chr2,PJVK.csv,16958
chr2,PKDCC.csv,10497
chr2,PKP4.csv,224478
chr2,PLB1.csv,148083
chr2,PLCD4.csv,30316
chr2,PLCL1.csv,345281
chr2,PLEK.csv,32172
chr2,PLEKHA3.csv,36010
chr2,PLEKHB2.csv,45001
chr2,PLEKHH2.csv,130728
chr2,PLGLB2.csv,11390
chr2,PMS1.csv,93488
chr2,PNKD.csv,76309
chr2,PNO1.csv,18351
chr2,POLE4.csv,11486
chr2,POLR1B.csv,37783
chr2,POTEE.csv,55743
chr2,POTEF-AS1.csv,2674
chr2,POTEJ.csv,47371
chr2,POU3F3.csv,4460
chr2,PPIG.csv,57064
chr2,PPM1B.csv,78478
chr2,PPP1CB.csv,51337
chr2,PPP1R1C.csv,176906
chr2,PPP1R21.csv,74621
chr2,PPP1R7.csv,34080
chr2,PPP4R3B-DT.csv,7604
chr2,PRKCE.csv,536676
chr2,PRKD3-DT.csv,1917
chr2,PRLH.csv,602
chr2,PROC.csv,11104
chr2,PROKR1.csv,14673
chr2,PROM2.csv,16872
chr2,PRSS56.csv,5329
chr2,PSD4.csv,51993
chr2,PSMD1.csv,115961
chr2,PSMD14.csv,103293
chr2,PTCD3.csv,35923
chr2,PTH2R.csv,134815
chr2,PTMA.csv,5027
chr2,PTPN18.csv,19394
chr2,PTPN4.csv,224978
chr2,QPCT.csv,28693
chr2,R3HDM1.csv,193786
chr2,RAB10.csv,103371
chr2,RAB3GAP1.csv,124387
chr2,RAB6C.csv,3073
chr2,RABL2A.csv,16175
chr2,RALB.csv,41862
chr2,RAMP1.csv,53560
chr2,RANBP2.csv,66364
chr2,RAPGEF4.csv,317612
chr2,RASGRP3.csv,128384
chr2,RBM44.csv,44761
chr2,RBM45.csv,17248
chr2,REG1A.csv,2922
chr2,REG3G.csv,2839
chr2,REL.csv,50092
chr2,RETREG2.csv,7249
chr2,RGPD1.csv,100400
chr2,RGPD4.csv,65653
chr2,RGPD5.csv,97112
chr2,RHBDD1.csv,199052
chr2,RHOB.csv,2367
chr2,RHOQ.csv,42280
chr2,RIF1.csv,124299
chr2,RMDN2.csv,148458
chr2,RMND5A.csv,57751
chr2,RNASEH1-DT.csv,3365
chr2,RNF144A.csv,158956
chr2,RNF181.csv,3886
chr2,RNPEPL1.csv,12889
chr2,RNU4ATAC.csv,130
chr2,RPE.csv,20736
chr2,RPIA.csv,59257
chr2,RPL31.csv,17436
chr2,RPL37A.csv,5243
chr2,RPS27A.csv,3951
chr2,RPS7.csv,5661
chr2,RRM2.csv,88443
chr2,RSAD2.csv,32507
chr2,RTP5.csv,4095
chr2,RUFY4.csv,55651
chr2,SAG.csv,39251
chr2,SANBR.csv,72162
chr2,SATB2-AS1.csv,4661
chr2,SCARNA5.csv,278
chr2,SCARNA6.csv,266
chr2,SCHLAP1.csv,224836
chr2,SCLY.csv,38413
chr2,SCN1A-AS1.csv,220254
chr2,SCN2A.csv,152891
chr2,SCRN3.csv,34345
chr2,SCTR-AS1.csv,10893
chr2,SCYGR2.csv,363
chr2,SCYGR4.csv,318
chr2,SCYGR5.csv,258
chr2,SCYGR7.csv,291
chr2,SCYGR8.csv,327
chr2,SELENOI.csv,49743
chr2,SEMA4F.csv,44785
chr2,SEPTIN2.csv,38758
chr2,SFT2D3.csv,3746
chr2,SGO2.csv,73899
chr2,SGPP2.csv,138634
chr2,SH2D6.csv,18316
chr2,SH3BP4.csv,103698
chr2,SH3RF3.csv,375431
chr2,SILC1.csv,47532
chr2,SIX3.csv,4370
chr2,SLC11A1.csv,15129
chr2,SLC1A4.csv,35387
chr2,SLC20A1.csv,17887
chr2,SLC30A6.csv,58530
chr2,SLC35F6.csv,16948
chr2,SLC39A10.csv,161758
chr2,SLC3A1.csv,46031
chr2,SLC4A10.csv,364308
chr2,SLC4A1AP.csv,31081
chr2,SLC4A3.csv,14351
chr2,SLC5A7.csv,27974
chr2,SLC66A3.csv,26657
chr2,SLC8A1-AS1.csv,337576
chr2,SLC9A2.csv,91803
chr2,SLC9A4.csv,60749
chr2,SMARCAL1.csv,70570
chr2,SMIM39.csv,12254
chr2,SMYD1.csv,45560
chr2,SMYD5.csv,12977
chr2,SNED1.csv,98159
chr2,SNHG31.csv,153377
chr2,SNORA10B.csv,133
chr2,SNORA112.csv,124
chr2,SNORA40B.csv,128
chr2,SNORA41.csv,132
chr2,SNORA70I.csv,135
chr2,SNORC.csv,12254
chr2,SNORD11.csv,84
chr2,SNORD11B.csv,112
chr2,SNORD3K.csv,100
chr2,SNORD51.csv,70
chr2,SNORD53.csv,78
chr2,SNORD53B.csv,78
chr2,SNORD70.csv,88
chr2,SNORD70B.csv,75
chr2,SNORD92.csv,89
chr2,SNORD94.csv,137
chr2,SNRNP27.csv,11281
chr2,SNTG2.csv,417143
chr2,SNX17.csv,6920
chr2,SOCAR.csv,20211
chr2,SOCS5.csv,64193
chr2,SOWAHC.csv,4627
chr2,SOX11.csv,9002
chr2,SP100.csv,129406
chr2,SP140.csv,113829
chr2,SP140L.csv,80355
chr2,SP5.csv,3354
chr2,SP9.csv,3547
chr2,SPAG16.csv,1126133
chr2,SPAST.csv,94087
chr2,SPATA3.csv,23818
chr2,SPATS2L.csv,176386
chr2,SPDYA.csv,39777
chr2,SPEG.csv,59415
chr2,SPEGNB.csv,2157
chr2,SPOPL.csv,71778
chr2,SPP2.csv,26468
chr2,SPR.csv,4751
chr2,SPTBN1.csv,215120
chr2,SSB.csv,13194
chr2,ST3GAL5-AS1.csv,2973
chr2,STAMBP.csv,44746
chr2,STARD7-AS1.csv,34208
chr2,STAT4-AS1.csv,10789
chr2,STEAP3.csv,43177
chr2,STK11IP.csv,18595
chr2,STK16.csv,4869
chr2,STK36.csv,30669
chr2,STON1-GTF2A1L.csv,246595
chr2,STON1.csv,68360
chr2,STRADB.csv,29113
chr2,SULT1C2.csv,21021
chr2,SULT1C3.csv,25641
chr2,SULT1C4.csv,11036
chr2,TAF1B.csv,90975
chr2,TANC1.csv,264060
chr2,TANK.csv,99268
chr2,TBC1D8-AS1.csv,3753
chr2,TBR1.csv,9574
chr2,TCF23.csv,8083
chr2,TCF7L1-IT1.csv,845
chr2,TCF7L1.csv,176996
chr2,TDRD15.csv,23394
chr2,TEKT4.csv,5394
chr2,TET3.csv,153359
chr2,TEX37.csv,4967
chr2,TEX41.csv,408763
chr2,TEX44.csv,1413
chr2,TEX51.csv,3220
chr2,THNSL2.csv,16286
chr2,THSD7B.csv,912174
chr2,TLX2.csv,2699
chr2,TMEM169.csv,20865
chr2,TMEM177.csv,44449
chr2,TMEM178A.csv,89682
chr2,TMEM18-DT.csv,9439
chr2,TMEM182.csv,106929
chr2,TMEM198.csv,6933
chr2,TMEM214.csv,8730
chr2,TMEM247.csv,4861
chr2,TMEM37.csv,8596
chr2,TMEM87B.csv,64049
chr2,TMSB10.csv,1016
chr2,TNFAIP6.csv,22455
chr2,TNS1-AS1.csv,13909
chr2,TOGARAM2.csv,70933
chr2,TPO.csv,130386
chr2,TRA-CGC3-1.csv,72
chr2,TRAF3IP1.csv,80412
chr2,TRAPPC12.csv,100327
chr2,TRI-TAT2-1.csv,93
chr2,TRIB2.csv,25799
chr2,TRIM43.csv,7778
chr2,TRIM54.csv,25011
chr2,TRPM8.csv,102181
chr2,TRY-ATA1-1.csv,93
chr2,TRY-GTA2-1.csv,89
chr2,TSN.csv,12203
chr2,TTC21B-AS1.csv,14465
chr2,TTC27.csv,193017
chr2,TTC31.csv,11482
chr2,TTC7A.csv,160258
chr2,TTL.csv,59613
chr2,TTLL4.csv,46650
chr2,TTN-AS1.csv,97391
chr2,TUBA3D.csv,6816
chr2,TUBA4B.csv,18955
chr2,TWIST2.csv,62450
chr2,UBE2E3.csv,83068
chr2,UBE2F-SCLY.csv,132469
chr2,UBE2F.csv,75769
chr2,UBR3.csv,256678
chr2,UBXN2A.csv,77738
chr2,UBXN4.csv,43202
chr2,UGGT1.csv,104494
chr2,UGP2.csv,50594
chr2,UGT1A.csv,187861
chr2,UGT1A1.csv,13031
chr2,UGT1A10.csv,136853
chr2,UGT1A3.csv,44259
chr2,UGT1A4.csv,54565
chr2,UGT1A5.csv,60394
chr2,UGT1A6.csv,81599
chr2,UGT1A7.csv,91400
chr2,UGT1A8.csv,155668
chr2,UGT1A9.csv,101403
chr2,UNC50.csv,9927
chr2,UNC80.csv,227465
chr2,UPP2.csv,140976
chr2,USP34-DT.csv,460
chr2,USP39.csv,46441
chr2,VAMP5.csv,8976
chr2,VAMP8.csv,4497
chr2,VAX2.csv,33367
chr2,VIL1.csv,34173
chr2,VIT.csv,118088
chr2,VRK2.csv,256402
chr2,VSNL1.csv,117047
chr2,VWA3B.csv,243516
chr2,VWC2L-IT1.csv,26709
chr2,VWC2L.csv,167923
chr2,WBP1.csv,2444
chr2,WDR35-DT.csv,14603
chr2,WDR43.csv,53553
chr2,WDR54.csv,4539
chr2,WDR75.csv,34084
chr2,WNT10A.csv,19816
chr2,WNT6.csv,14429
chr2,XIRP2.csv,371274
chr2,XRCC5.csv,96946
chr2,YIPF4.csv,38691
chr2,YPEL5.csv,13966
chr2,ZAP70.csv,32298
chr2,ZC3H15.csv,23109
chr2,ZC3H6.csv,64466
chr2,ZDBF2.csv,40856
chr2,ZEB2-AS1.csv,1286
chr2,ZFAND2B.csv,2867
chr2,ZNF2.csv,18509
chr2,ZNF512.csv,40176
chr2,ZNF638.csv,103280
chr2,ZNF804A.csv,340964
chr2,ZNF806.csv,18860
chr3,AADAC.csv,14481
chr3,AADACL2.csv,27413
chr3,ABCC5-AS1.csv,5082
chr3,ABCF3.csv,7853
chr3,ABHD10.csv,14343
chr3,ABHD14A-ACY1.csv,14134
chr3,ABHD14A.csv,6133
chr3,ABHD5.csv,43502
chr3,ABHD6.csv,57205
chr3,ABTB1.csv,7999
chr3,ACAD9.csv,33519
chr3,ACKR2.csv,57842
chr3,ACKR4.csv,5375
chr3,ACP3.csv,51363
chr3,ACTL6A.csv,25482
chr3,ACVR2B.csv,39253
chr3,ACY1.csv,5663
chr3,ADAMTS9-AS1.csv,28739
chr3,ADAMTS9-AS2.csv,326599
chr3,ADGRG7.csv,86574
chr3,ADIPOQ.csv,15754
chr3,ADPRH.csv,10454
chr3,AGTR1.csv,45101
chr3,AHSG.csv,8259
chr3,ALAS1.csv,16245
chr3,ALCAM.csv,209992
chr3,ALDH1L1-AS1.csv,4430
chr3,ALDH1L1-AS2.csv,30105
chr3,ALG1L2.csv,21969
chr3,AP2M1.csv,9237
chr3,APEH.csv,10870
chr3,APPL1.csv,45743
chr3,APRG1.csv,54421
chr3,ARF4-AS1.csv,3128
chr3,ARGFX.csv,22674
chr3,ARHGAP31.csv,126426
chr3,ARHGEF26.csv,136825
chr3,ARHGEF3-AS1.csv,20815
chr3,ARIH2.csv,67562
chr3,ARL13B.csv,75532
chr3,ARL14.csv,1289
chr3,ARL6.csv,50005
chr3,ARL6IP5.csv,21156
chr3,ARL8B.csv,58620
chr3,ARMC8.csv,111142
chr3,ARPC4-TTLL3.csv,43809
chr3,ARPC4.csv,14584
chr3,ARPP21.csv,160081
chr3,ATG7.csv,292305
chr3,ATP11B.csv,129507
chr3,ATP13A3-DT.csv,1406
chr3,ATP13A4-AS1.csv,2372
chr3,ATP13A5-AS1.csv,7278
chr3,ATP1B3.csv,49907
chr3,ATP2C1.csv,166118
chr3,ATP6V1A.csv,65022
chr3,ATRIP-TREX1.csv,20867
chr3,ATRIP.csv,20909
chr3,ATXN7.csv,140319
chr3,B3GNT5.csv,20185
chr3,B4GALT4-AS1.csv,64181
chr3,BBX.csv,288378
chr3,BFSP2.csv,77327
chr3,BHLHE40.csv,5904
chr3,BOC.csv,76461
chr3,BPESC1.csv,20983
chr3,BRK1.csv,11516
chr3,BRPF1.csv,16287
chr3,BSN.csv,117073
chr3,BTD.csv,121165
chr3,C3orf14.csv,17192
chr3,C3orf20.csv,99567
chr3,C3orf38.csv,8008
chr3,C3orf49.csv,31691
chr3,C3orf52.csv,50031
chr3,C3orf56.csv,5055
chr3,C3orf80.csv,2792
chr3,C3orf85.csv,14683
chr3,CACNA1D.csv,319123
chr3,CACNA2D3.csv,952006
chr3,CADM2.csv,1115441
chr3,CAMP.csv,1991
chr3,CAND2.csv,38165
chr3,CAPN7.csv,46671
chr3,CASR.csv,107962
chr3,CAV3.csv,12957
chr3,CCDC13-AS1.csv,12584
chr3,CCDC13-AS2.csv,3024
chr3,CCDC174.csv,20898
chr3,CCDC50.csv,69578
chr3,CCDC54.csv,1197
chr3,CCDC66.csv,64713
chr3,CCR2.csv,6830
chr3,CCR3.csv,56008
chr3,CCR4.csv,4795
chr3,CCR5.csv,6065
chr3,CCR8.csv,3972
chr3,CCR9.csv,17111
chr3,CCRL2.csv,2358
chr3,CD200.csv,30240
chr3,CD200R1L-AS1.csv,17739
chr3,CD86.csv,65775
chr3,CD96.csv,123879
chr3,CDV3.csv,16646
chr3,CEP63.csv,297446
chr3,CEP97.csv,46632
chr3,CFAP100.csv,41664
chr3,CFAP20DC-AS1.csv,194623
chr3,CFAP20DC-DT.csv,765179
chr3,CFAP44-AS1.csv,29995
chr3,CFAP91.csv,64081
chr3,CHCHD6.csv,256181
chr3,CHL1.csv,212830
chr3,CHMP2B.csv,28248
chr3,CHRD.csv,10686
chr3,CHST13.csv,19137
chr3,CHST2.csv,4244
chr3,CLDN11.csv,15824
chr3,CLDN16.csv,121778
chr3,CLDN18.csv,34834
chr3,CLEC3B.csv,9865
chr3,CLRN1-AS1.csv,108049
chr3,CLSTN2.csv,642213
chr3,CMC1.csv,83550
chr3,CMSS1.csv,363871
chr3,CMTM7.csv,63704
chr3,CMTM8.csv,131642
chr3,CNOT10.csv,88688
chr3,CNTN4.csv,960215
chr3,CNTN6.csv,426197
chr3,COL6A5.csv,139205
chr3,COL6A6.csv,161429
chr3,COL8A1.csv,160624
chr3,COPB2-DT.csv,193517
chr3,COPG1.csv,28199
chr3,CPA3.csv,31908
chr3,CPB1.csv,32377
chr3,CPNE9.csv,26076
chr3,CRELD1.csv,11619
chr3,CRTAP.csv,33760
chr3,CRYBG3.csv,123292
chr3,CSNKA2IP.csv,129139
chr3,CSTA.csv,16722
chr3,CTDSPL.csv,122590
chr3,CTNNB1.csv,41024
chr3,CXCR6.csv,7437
chr3,CYB561D2.csv,17336
chr3,DAG1.csv,66916
chr3,DENND6A-DT.csv,3447
chr3,DHX30.csv,47204
chr3,DIPK2A.csv,20571
chr3,DLEC1.csv,85431
chr3,DLG1-AS1.csv,5505
chr3,DNAH1.csv,87488
chr3,DNAJB11.csv,15074
chr3,DNAJB8-AS1.csv,8724
chr3,DNAJC13.csv,121531
chr3,DOCK3.csv,709272
chr3,DTX3L.csv,10866
chr3,DUBR.csv,86273
chr3,DVL3.csv,18238
chr3,DZIP3.csv,105351
chr3,EAF1.csv,15016
chr3,EAF2.csv,51347
chr3,EBLN2.csv,1679
chr3,ECE2.csv,17010
chr3,ECT2.csv,78580
chr3,EDEM1.csv,32257
chr3,EEF1AKMT4-ECE2.csv,43360
chr3,EEF1AKMT4.csv,9088
chr3,EEFSEC.csv,272741
chr3,EFCC1.csv,39439
chr3,EHHADH-AS1.csv,29055
