chr,gene,length
chr9,OR1K1.csv,951
chr17,ARSG.csv,192850
chr11,LOC107984315.csv,11017
chr1,BCL10-AS1.csv,1731
chr3,PODXL2.csv,43618
chr6,TRR-TCG4-1.csv,73
chr3,ZNF662.csv,13193
chr4,CRACD.csv,281525
chr13,MIR92A1.csv,78
chr12,H2AJ.csv,3598
chr2,DPYSL5.csv,102357
chr10,LOC105376433.csv,864
chr16,LOC105371271.csv,4520
chr1,NFYC.csv,79905
chr18,DLGAP1-AS1.csv,3266
chr7,ST7-OT4.csv,5970
chr16,TRP-TGG3-5.csv,72
chr10,BTBD16.csv,67416
chr20,LOC102724734.csv,5693
chr10,ZNF32-AS1.csv,1176
chr19,SNAR-G1.csv,128
chr10,LINC00619.csv,5317
chr15,C2CD4A.csv,3941
chr6,ANKRD66.csv,12578
chr15,CCNB2.csv,19900
chr3,CHCHD6.csv,256181
chr12,NINJ2-AS1.csv,14988
chr15,SNORD115-18.csv,82
chr16,ZNF771.csv,11809
chr1,CCDC28B.csv,4793
chr21,MIR155.csv,65
chr1,LOC112268254.csv,2278
chr16,LOC105371262.csv,3077
chr2,SEPTIN2.csv,38758
chr6,C4A.csv,20625
chr9,COL5A1.csv,203055
chr12,LRTM2.csv,16487
chr11,LOC171391.csv,6720
chr15,LOC105370887.csv,5630
chr2,TEX44.csv,1413
chr3,LOC105376924.csv,13630
chr14,PACS2.csv,97430
chr5,RETREG1-AS1.csv,14044
chr2,ING5.csv,42465
chr2,ITGAV.csv,90846
chr16,IST1.csv,36792
chr15,SLC27A2.csv,54190
chr7,ITGB8.csv,85936
chr17,TNFSF12.csv,8824
chr22,IGLV11-55.csv,487
chr15,LOXL1.csv,25676
chr2,IGKV2D-28.csv,733
chr7,SNX10.csv,82522
chr5,LOC107986365.csv,17333
chr7,RBM48.csv,11687
chr23,LOC107985706.csv,45390
chr14,LOC101927598.csv,59204
chr21,LOC107987309.csv,13681
chr2,ANKRD36.csv,151369
chr20,SLC32A1.csv,4887
chr19,ICAM1.csv,15496
chr6,BMP6.csv,155630
chr3,MIR15B.csv,98
chr15,LOC105370786.csv,11962
chr20,CTSA.csv,8677
chr19,ATP5F1D.csv,3075
chr9,CREB3.csv,4334
chr12,LOC105369945.csv,1656
chr2,IGKV2D-24.csv,803
chr4,THAP6.csv,33385
chr17,ENGASE.csv,13788
chr3,LINC02054.csv,38112
chr6,MAPK14.csv,95254
chr16,LOC101927793.csv,3622
chr5,EIF4EBP3.csv,1915
chr14,BATF.csv,24524
chr8,RHOBTB2.csv,32949
chr19,EMP3.csv,5051
chr17,CALCOCO2.csv,34211
chr1,LINC01772.csv,7534
chr16,NIP7.csv,3335
chr11,CHEK1.csv,51346
chr2,ATP6V1B1.csv,29532
chr2,MOGAT1.csv,38273
chr24,LOC105377224.csv,15207
chr17,ZNF594-DT.csv,43997
chr11,LINC02735.csv,29601
chr1,PRSS38.csv,30796
chr17,BPTF.csv,158876
chr3,ABHD10.csv,14343
chr6,CDKN1A.csv,10870
chr9,MIR455.csv,96
chr6,CALHM5.csv,13150
chr7,MIR5707.csv,81
chr9,LAMC3.csv,85300
chr9,CFAP157.csv,9015
chr4,EDNRA.csv,63858
chr16,NHLRC4.csv,2491
chr3,ZBTB20-AS4.csv,2639
chr8,LOC105375738.csv,9878
chr21,LINC01666.csv,46396
chr1,MIR6729.csv,65
chr19,ZNF71.csv,29185
chr2,LINC01963.csv,3304
chr19,SCAMP4.csv,20615
chr1,PRXL2B.csv,4947
chr11,LOC107984326.csv,162012
chr2,SMYD1.csv,45560
chr7,TRBV14.csv,433
chr12,MIR613.csv,95
chr9,MIR4292.csv,67
chr10,LZTS2.csv,11246
chr2,KLF11.csv,11287
chr7,LOC105375321.csv,3160
chr6,HEBP2.csv,18667
chr19,ZNF350-AS1.csv,32234
chr18,DYNAP.csv,66832
chr4,JADE1.csv,65538
chr2,LOC105374842.csv,2323
chr14,TTC9.csv,33451
chr5,PCDHA3.csv,211291
chr1,CELSR2.csv,26213
chr18,VAPA.csv,46006
chr16,SNORD111B.csv,101
chr4,CFAP99.csv,44111
chr7,LOC105375497.csv,9697
chr15,SNORD115-30.csv,82
chr19,ZNF222.csv,7787
chr1,EFCAB2.csv,155547
chr15,ST8SIA2.csv,74848
chr19,ATG4D.csv,9522
chr9,EXOSC2.csv,11135
chr1,STUM.csv,60485
chr9,FAM189A2.csv,67895
chr23,LOC105373284.csv,67149
chr14,NRXN3.csv,1888388
chr23,SNORA11D.csv,127
chr2,LOC105373419.csv,807
chr7,TRIM24.csv,129738
chr4,ANKRD17-DT.csv,110768
chr1,COG2.csv,51502
chr9,LOC107987014.csv,2305
chr2,MIR548BA.csv,56
chr15,SNORD116-24.csv,94
chr1,MIR4421.csv,69
chr1,SAMD11.csv,20652
chr11,LOC105369534.csv,2973
chr5,LOC107986468.csv,1553
chr11,LOC101929295.csv,8610
chr6,HLA-A.csv,3339
chr23,FAM236C.csv,1396
chr7,ATP6V0E2.csv,7750
chr15,DTWD1.csv,35211
chr3,BHLHE40.csv,5904
chr4,USO1.csv,89765
chr2,SOCAR.csv,20211
chr23,SNORA11.csv,131
chr1,TARDBP.csv,17875
chr7,CRCP.csv,39751
chr3,EAF2.csv,51347
chr20,LOC107987284.csv,5035
chr9,SPATA31D3.csv,6594
chr11,SCGB1C1.csv,6695
chr11,LOC102723879.csv,78954
chr14,LOC105370614.csv,2107
chr19,LOC105372326.csv,39776
chr10,LOC105378484.csv,10330
chr14,OTX2-AS1.csv,119303
chr5,FAM174A.csv,51395
chr8,ADAMDEC1.csv,21729
chr20,LOC105372656.csv,11574
chr5,TXNDC15.csv,27866
chr15,NR2E3.csv,7700
chr2,LOC107985976.csv,13418
chr12,P2RX7.csv,55214
chr8,MTMR9.csv,43731
chr11,MS4A4A.csv,28305
chr12,OR6C1.csv,8022
chr19,GEMIN7.csv,15892
chr11,C11orf53.csv,40677
chr1,LRRC8D.csv,115598
chr2,LOC112268433.csv,11433
chr10,PTER.csv,81020
chr5,LINC00847.csv,4770
chr20,LOC105372710.csv,22817
chr12,MYL6B.csv,5396
chr15,SNORD115-27.csv,76
chr23,SPRY3.csv,169874
chr16,NPIPB8.csv,20854
chr12,LOC107987182.csv,2632
chr3,LRRIQ4.csv,25138
chr8,MIR3674.csv,68
chr4,BMP2K.csv,140016
chr23,FMR1NB.csv,45329
chr2,RSAD2.csv,32507
chr2,IGKV1D-17.csv,476
chr6,TRR-ACG2-3.csv,73
chr19,LOC105372410.csv,1251
chr6,LOC105378145.csv,59712
chr15,GOLM2.csv,127040
chr16,THOC6.csv,3716
chr6,MIR548U.csv,81
chr10,KCNMA1-AS3.csv,25742
chr17,MPDU1.csv,4566
chr15,LOC105370793.csv,1764
chr1,LINC02474.csv,18555
chr16,ANKS4B.csv,20152
chr2,NDUFB3.csv,13967
chr22,LOC107987324.csv,9146
chr3,MRAS.csv,57888
chr1,LOC105372923.csv,3538
chr20,LOC105372594.csv,1097
chr7,STRIP2.csv,53968
chr9,RAD23B.csv,48916
chr24,MIR3690.csv,75
chr16,MT1E.csv,1332
chr14,HHIPL1.csv,76094
chr12,MIR6757.csv,69
chr1,WARS2-AS1.csv,135578
chr10,LOC105378490.csv,19730
chr1,LGR6.csv,125963
chr17,ODAD4.csv,35887
chr10,LOC105376426.csv,20169
chr10,LOC105376476.csv,7995
chr5,FAF2.csv,61747
chr3,FOXP1-AS1.csv,16097
chr12,TSPAN31.csv,5181
chr16,CRISPLD2.csv,89530
chr22,LINC02554.csv,7190
chr4,LOC105374505.csv,196130
chr19,CHST8.csv,151557
chr4,LINC01256.csv,87415
chr15,MESP2.csv,2423
chr2,LINC01821.csv,75363
chr3,SLC25A26.csv,246412
chr4,FAM241A.csv,49803
chr11,LOC105369519.csv,17844
chr20,DEFB132.csv,3373
chr10,FAM241B.csv,3359
chr7,CUX1.csv,467968
chr1,LAMTOR2.csv,3725
chr10,CYP26A1.csv,4411
chr11,BBOX1.csv,87105
chr1,ZNF436-AS1.csv,2869
chr1,GNPAT.csv,36764
chr6,LOC107986551.csv,11937
chr15,OR4F6.csv,3379
chr23,GAGE12J.csv,7348
chr22,PIM3.csv,3301
chr8,LINC01591.csv,65589
chr8,PRNCR1.csv,12722
chr1,LOC105376717.csv,4718
chr11,MIR4487.csv,73
chr11,ATG13.csv,56992
chr5,DNAJC21.csv,29425
chr17,LOC729683.csv,2348
chr10,CNNM2.csv,171929
chr23,INE1.csv,1014
chr1,LOC107985725.csv,5576
chr5,SMAD5.csv,49889
chr3,LOC101928711.csv,1698
chr3,LOC101927518.csv,78192
chr18,PHLPP1.csv,264893
chr12,LINC02419.csv,1351
chr2,MAL.csv,28285
chr14,MIR12121.csv,98
chr5,LOC105377693.csv,23956
chr1,MTFR1L.csv,12985
chr8,LOC102467222.csv,15306
chr22,IGLC7.csv,320
chr10,ATE1-AS1.csv,23654
chr11,FOLR3.csv,4168
chr1,ADORA1.csv,39701
chr7,LOC107986766.csv,35139
chr8,LOC105375724.csv,142768
chr2,KIAA2012.csv,131934
chr4,LOC105374341.csv,2859
chr17,LOC101930496.csv,9173
chr4,HELT.csv,2776
chr23,MID2.csv,105903
chr16,PYCARD-AS1.csv,1568
chr2,ACP1.csv,13337
chr5,SKP2.csv,32253
chr19,SNRNP70.csv,23156
chr7,LOC102723758.csv,6477
chr7,LOC644090.csv,4483
chr6,LOC729681.csv,1918
chr12,LOC105369622.csv,2478
chr12,LINC02467.csv,5973
chr11,FLRT1.csv,91359
chr7,AMZ1.csv,85666
chr19,MIR520C.csv,87
chr18,MIR4741.csv,90
chr2,LOC105373613.csv,23423
chr10,LIPM.csv,19293
chr6,BTBD9-AS1.csv,932
chr22,KIAA1671.csv,244733
chr2,LOC105373407.csv,1904
chr8,ENY2.csv,11608
chr15,MIR3174.csv,87
chr5,SHISAL2B.csv,27688
chr12,BICDL1.csv,105260
chr11,OR4C3.csv,1036
chr23,EOLA2-DT.csv,78240
chr2,MIR558.csv,94
chr4,LOC105377382.csv,19430
chr5,LOC105377712.csv,10874
chr7,TRBC2.csv,1489
chr23,RBM3.csv,6679
chr15,GOLGA8J.csv,14084
chr19,RELB.csv,36746
chr10,LOC105378286.csv,47291
chr12,ACVRL1.csv,16449
chr21,LOC105372793.csv,19223
chr23,CTAG1A.csv,1684
chr10,LOC105378275.csv,39798
chr2,LOC105373822.csv,10220
chr23,PGK1.csv,25048
chr10,LOC107984222.csv,28805
chr3,LOC102724479.csv,9130
chr11,LOC105369515.csv,13189
chr3,LOC105377168.csv,7116
chr5,ISL1.csv,11283
chr10,ANKRD2.csv,11444
chr11,LOC105376577.csv,1677
chr18,LOC105371967.csv,3227
chr1,DARS2.csv,33874
chr17,LOC102725238.csv,18748
chr11,CNGA4.csv,11212
chr12,CACNA1C-IT3.csv,18970
chr2,SGO2.csv,73899
chr1,OR2W3.csv,945
chr12,METTL25.csv,120823
chr18,LOC102724745.csv,10834
chr17,MIR2117.csv,80
chr13,LINC02333.csv,7589
chr19,CCDC159.csv,8469
chr5,CDH6.csv,135461
chr20,LINC01733.csv,13477
chr2,LOC112268430.csv,7190
chr6,HMGN3-AS1.csv,3127
chr15,TM6SF1.csv,37817
chr22,LOC105372959.csv,3317
chr16,DYNC1LI2-DT.csv,2992
chr15,SH3GL3.csv,171621
chr20,MIR4533.csv,71
chr19,CYP4F22.csv,43831
chr2,AOX1.csv,91113
chr2,PAPOLG.csv,45839
chr13,LOC102723406.csv,58033
chr10,DPCD.csv,21342
chr8,LOC105375762.csv,34711
chr9,SURF2.csv,4609
chr5,ZNF354B.csv,25068
chr1,MIR3117.csv,78
chr1,LOC105373230.csv,8675
chr3,OR5H2.csv,1566
chr23,MAGEA12.csv,3913
chr15,LOC105370932.csv,35189
chr4,AMBN.csv,15033
chr10,LOC105378323.csv,4923
chr11,LINC02685.csv,4127
chr16,PHKB.csv,240225
chr17,MYO15B.csv,39307
chr7,LOC105375523.csv,458625
chr2,LOC107986000.csv,3966
chr19,ZNF146.csv,24018
chr8,LOC157273.csv,10030
chr19,ETV2.csv,3697
chr6,SLC35D3.csv,3360
chr17,KCNJ2.csv,10513
chr7,LOC101929022.csv,1224
chr5,LOC441086.csv,1383
chr8,LOC107986986.csv,25336
chr3,WDR5B-DT.csv,27042
chr22,KREMEN1.csv,95299
chr10,LOC101927278.csv,7485
chr7,MIR4284.csv,81
chr3,H1-8.csv,12011
chr17,MIR633.csv,98
chr5,LOC105379053.csv,9995
chr5,LOC105379117.csv,122892
chr2,BIRC6.csv,261976
chr6,AKAP12.csv,118745
chr17,LOC105371909.csv,9253
chr1,LOC105378936.csv,4304
chr12,SRGAP1.csv,318307
chr3,LINC01990.csv,32983
chr13,SOX21-AS1.csv,3230
chr5,NEURL1B.csv,50278
chr3,ZBTB20-AS5.csv,66540
chr16,SPN.csv,7914
chr7,ZNF716.csv,23383
chr10,CREM.csv,86118
chr6,MIR548A2.csv,97
chr4,LOC101928279.csv,25615
chr5,C5orf24.csv,26133
chr1,MDS2.csv,13235
chr16,LOC105371108.csv,9911
chr7,IRF5.csv,13007
chr10,AKR1C4.csv,22113
chr6,GMPR.csv,56963
chr6,LOC105377836.csv,5656
chr4,ZAR1.csv,9100
chr10,CELF2.csv,874161
chr1,NBPF8.csv,54650
chr13,LOC101929259.csv,6928
chr13,GRK1.csv,91966
chr1,FBXO44.csv,8953
chr7,CASD1.csv,123657
chr16,CLDN9.csv,1583
chr9,LOC105379453.csv,4526
chr13,LOC105370130.csv,1724
chr5,BTNL3.csv,17882
chr5,CAST.csv,112647
chr5,SNORA74D.csv,144
chr15,MIR4509-1.csv,94
chr23,TMEM164.csv,181839
chr14,LOC105370453.csv,49143
chr8,LOC101929268.csv,146944
chr17,MSI2.csv,428839
chr2,AGBL5.csv,19198
chr16,NPIPB9.csv,37410
chr1,TRN-GTT13-1.csv,74
chr19,LOC107985321.csv,7311
chr2,ALMS1-IT1.csv,2380
chr1,C1QC.csv,4476
chr1,LOC105378748.csv,31967
chr23,LOC107985678.csv,3098
chr4,LINC02491.csv,3180
chr2,CARF.csv,76016
chr11,CBL.csv,101811
chr14,LINC02285.csv,2690
chr6,KCNQ5.csv,577011
chr10,ACADSB.csv,49285
chr11,STIM1.csv,238607
chr8,POLR2K.csv,3368
chr2,CAPN10.csv,12371
chr17,DRG2.csv,20086
chr15,LOC105370747.csv,2255
chr9,SLC44A1.csv,195168
chr19,RYR1.csv,153874
chr20,NPEPL1.csv,26714
chr19,CPT1C.csv,23060
chr19,LOC107985345.csv,11974
chr10,ATRNL1.csv,855635
chr2,CNOT11.csv,17431
chr19,CYP2B6.csv,27117
chr17,CD300LG.csv,16543
chr15,CGNL1.csv,174266
chr2,GPR45.csv,1725
chr6,ZDHHC14.csv,296968
chr2,BMPR2.csv,191442
chr6,LOC105374923.csv,1897
chr12,PCED1B.csv,157040
chr16,DEF8.csv,19306
chr4,LOC105377507.csv,29635
chr12,OR6C68.csv,939
chr3,IL17RC.csv,16530
chr11,HEPN1.csv,1286
chr6,CENPW.csv,143625
chr12,TMED2.csv,14031
chr5,SEMA6A-AS2.csv,36783
chr5,NR2F1.csv,11392
chr3,ATRIP-TREX1.csv,20867
chr16,LOC105371082.csv,147585
chr7,LOC107986840.csv,9203
chr9,BRD3OS.csv,6107
chr12,LINC02156.csv,5172
chr22,MCM5.csv,54810
chr1,DHDDS.csv,38986
chr14,MIR370.csv,75
chr1,NBPF12.csv,57875
chr5,SNORA74A.csv,200
chr13,LOC107984559.csv,32515
chr8,LINC02099.csv,50184
chr1,YTHDF2.csv,33152
chr22,RIMBP3B.csv,5728
chr17,ALKBH5.csv,26127
chr2,EML6.csv,249442
chr5,GABRA1.csv,52781
chr12,LINC02822.csv,88774
chr11,LOC107984431.csv,4006
chr1,LOC101929805.csv,16340
chr7,RBAK-RBAKDN.csv,27362
chr10,CYP26C1.csv,8743
chr1,H2AC19.csv,534
chr21,LOC102723380.csv,2377
chr7,LOC107986767.csv,28178
chr22,IGLV4-3.csv,497
chr2,GTF3C2-AS1.csv,2262
chr14,LOC105370547.csv,15325
chr22,FAM83F.csv,48581
chr11,LINC02696.csv,1287
chr9,LOC102724818.csv,6721
chr5,RIMOC1.csv,17324
chr3,LOC105369194.csv,24227
chr12,C1S.csv,10315
chr11,LOC112268078.csv,40182
chr15,CAPN3.csv,52817
chr11,TRAPPC4.csv,5369
chr9,SWI5.csv,13634
chr2,LOC105373440.csv,12598
chr16,KATNB1.csv,21475
chr18,LOC107985164.csv,27943
chr8,LOC105375653.csv,39647
chr9,SSNA1.csv,1691
chr22,IGLV1-47.csv,468
chr1,GGPS1.csv,17317
chr2,NT5DC4.csv,25930
chr20,LOC105372692.csv,5895
chr1,LOC644634.csv,3508
chr14,CDKN3.csv,23346
chr7,CHST12.csv,44996
chr23,TGIF2LX.csv,976
chr10,FANK1.csv,113377
chr14,LOC101928046.csv,59080
chr10,SAMD8.csv,82549
chr11,MIR4687.csv,80
chr3,MELTF-AS1.csv,1839
chr4,DBET.csv,3363
chr13,LINC01068.csv,4720
chr14,LINC00645.csv,27049
chr10,LOC105378375.csv,14079
chr4,LOC105377259.csv,17709
chr1,PMF1.csv,27036
chr5,LMNB1.csv,60398
chr11,PRSS23.csv,161840
chr18,L3MBTL4-AS1.csv,4191
chr5,UNC5A.csv,70340
chr17,MIR4520-2.csv,54
chr11,RPS6KA4.csv,13054
chr12,CHPT1.csv,54399
chr1,NECTIN4-AS1.csv,3759
chr17,LOC101928475.csv,922
chr1,ZNF687.csv,10655
chr8,LOC105379585.csv,662
chr5,LOC105379080.csv,163804
chr16,KIAA0513.csv,66436
chr11,OOSP1.csv,19049
chr19,MIR6797.csv,72
chr8,TMEM67.csv,77810
chr17,SOCS7.csv,53750
chr17,MIR423.csv,94
chr17,FOXK2.csv,84871
chr8,ZFP41.csv,15767
chr16,LOC105371412.csv,2384
chr3,PXK.csv,93236
chr6,MAP3K4.csv,125865
chr1,OR14C36.csv,939
chr7,CPVL-AS1.csv,2244
chr13,PCCA.csv,441416
chr7,SNORA80D.csv,135
chr16,TMEM219.csv,10970
chr22,LOC105373031.csv,859
chr3,SELENOT.csv,27116
chr3,SOX2-OT.csv,685549
chr1,HSD11B1.csv,48751
chr11,KCNC1.csv,48277
chr1,LINC01341.csv,1870
chr23,LOC389895.csv,1234
chr9,LOC101927823.csv,3917
chr1,RCOR3.csv,57020
chr11,OR52N4.csv,29497
chr23,POLA1.csv,303110
chr3,CHL1.csv,212830
chr3,ZNF385D-AS2.csv,22690
chr7,TRBJ1-4.csv,51
chr6,LRRC1.csv,129629
chr10,PLXDC2.csv,473642
chr1,LOC107985355.csv,910
chr5,LINC02148.csv,2204
chr1,UTP11.csv,12105
chr7,LOC107986849.csv,33700
chr4,LOC105377445.csv,6244
chr14,LOC102723516.csv,22154
chr5,PCDHB2.csv,4089
chr1,LOC101928512.csv,4549
chr19,LINC01533.csv,23038
chr7,LOC105375230.csv,2581
chr3,LOC107986049.csv,12888
chr5,PCDHB7.csv,3740
chr6,TRK-CTT2-4.csv,73
chr7,CPED1.csv,308737
chr6,LINC00574.csv,12801
chr6,ZC2HC1B.csv,73870
chr20,MIR12122.csv,95
chr11,NTM.csv,966208
chr11,LOC105369474.csv,41954
chr23,LOC107985652.csv,7677
chr6,TTBK1.csv,44779
chr17,CCL18.csv,7761
chr3,FAM240A.csv,14019
chr13,LINC02342.csv,16034
chr14,PAPOLA.csv,64741
chr9,LINC01613.csv,2773
chr12,BCL7A.csv,40161
chr14,BCL2L2.csv,4919
chr1,PPIE.csv,26854
chr14,LOC105370505.csv,1469
chr2,LOC107985855.csv,78008
chr12,ORAI1.csv,15491
chr7,LSMEM1.csv,11521
chr11,MS4A15.csv,19867
chr23,LOC101928808.csv,7177
chr17,TRR-TCT2-1.csv,88
chr2,CATIP.csv,11637
chr2,LINC01818.csv,186157
chr9,MIR602.csv,98
chr19,MIR517A.csv,87
chr10,HMX3.csv,3454
chr12,AQP2.csv,8142
chr17,LOC107985071.csv,1336
chr6,LOC101928540.csv,75715
chr12,TMEM120B.csv,69317
chr1,LOC105372932.csv,166214
chr1,LINC01738.csv,15580
chr6,MIR548A1HG.csv,200152
chr2,NCOA1.csv,279449
chr1,LOC105378601.csv,900
chr2,MIR6810.csv,70
chr3,LOC105377151.csv,4765
chr14,MIR1185-1.csv,86
chr10,ZNF22.csv,4404
chr16,NOMO1.csv,62437
chr23,ZBTB33.csv,7587
chr9,LOC101929331.csv,3304
chr2,HOXD9.csv,2219
chr6,RNF144B.csv,81542
chr8,SPAG11A.csv,15875
chr3,LOC105377074.csv,4677
chr19,MIR6807.csv,92
chr19,LRRC8E.csv,13507
chr2,RNF144A.csv,158956
chr15,LINC02248.csv,94838
chr3,CNTN4.csv,960215
chr3,IGF2BP2-AS1.csv,16536
chr12,PRKAB1.csv,13761
chr5,SPRY4-AS1.csv,138762
chr1,ARV1.csv,21652
chr19,NCCRP1.csv,4921
chr13,LOC105370222.csv,10811
chr1,MIB2.csv,16876
chr17,SNORD1C.csv,80
chr2,EPB41L5.csv,166088
chr19,NFILZ.csv,50519
chr12,TSFM.csv,20070
chr16,POLR2C.csv,9331
chr12,RNF34.csv,24257
chr1,OR2M3.csv,15661
chr21,RSPH1-DT.csv,905
chr2,MAP4K4.csv,196984
chr10,CC2D2B.csv,128329
chr3,ACKR4.csv,5375
chr5,NDFIP1.csv,45662
chr23,FGF13-AS1.csv,4499
chr8,LOC101928037.csv,8155
chr3,SLC38A3.csv,16219
chr14,LINC00911.csv,26196
chr11,OR4D9.csv,9165
chr3,COL6A6.csv,161429
chr24,TTTY3.csv,4899
chr1,ATP2B4.csv,117250
chr1,LOC105378631.csv,7368
chr4,ARHGAP24.csv,527517
chr6,RPL10A.csv,2381
chr21,SAMSN1-AS1.csv,16102
chr10,DKK1.csv,3377
chr7,CALU.csv,34042
chr2,TMEM87B.csv,64049
chr4,UCHL1.csv,11528
chr19,PDCD5.csv,6264
chr6,LOC105375055.csv,2701
chr23,TENT5D.csv,111447
chr19,ZNF358.csv,5740
chr11,TRK-TTT2-1.csv,73
chr1,LOC105376691.csv,5256
chr10,LOC101929347.csv,7361
chr4,LOC105374357.csv,8792
chr20,LOC107985400.csv,41349
chr11,OR4X1.csv,918
chr7,MIR1183.csv,89
chr16,ITFG1-AS1.csv,18680
chr4,OPRPN.csv,12256
chr23,ZNF157.csv,43921
chr1,HMGN2.csv,4203
chr1,HCRTR1.csv,14830
chr23,MAGEB17.csv,4914
chr10,LINC00867.csv,2096
chr12,LOC101593348.csv,2351
chr13,COG6.csv,136040
chr15,ZFAND6.csv,78718
chr11,STX3.csv,50506
chr20,BPIFB4.csv,32109
chr17,ZNF652-AS1.csv,18930
chr17,XAF1.csv,20240
chr1,CR2.csv,35565
chr2,ZC3H15.csv,23109
chr15,CD276.csv,30553
chr5,HSD17B4.csv,89836
chr4,LOC105377366.csv,6565
chr19,LOC107985337.csv,4915
chr2,STK36.csv,30669
chr14,SYT16.csv,300664
chr14,LOC101927483.csv,34094
chr5,LINC01194.csv,230327
chr5,LOC100506406.csv,1193
chr3,RHO.csv,6706
chr19,MIR519D.csv,88
chr1,OR2T4.csv,963
chr3,LOC107986083.csv,10133
chr7,LOC107986853.csv,3780
chr17,MIR2117HG.csv,6491
chr6,TRIM39.csv,17261
chr17,KCNJ16.csv,60384
chr7,LOC105375337.csv,10666
chr21,LOC105372750.csv,63784
chr8,MIR2053.csv,91
chr8,LOC105375691.csv,18534
chr20,CFAP61.csv,308167
chr1,FCRLA.csv,7331
chr3,MKRN2.csv,26627
chr4,LINC01091.csv,280788
chr16,C16orf72.csv,30259
chr15,SNORD115-33.csv,82
chr11,LOC105369383.csv,3410
chr16,LOC105371341.csv,6949
chr18,ZBTB7C-AS1.csv,21128
chr3,RBM6.csv,137209
chr19,BCKDHA.csv,27185
chr19,F2RL3.csv,3608
chr8,LOC286177.csv,5386
chr8,LOC105375642.csv,16643
chr22,HMGXB4.csv,39111
chr5,PRELID1.csv,3151
chr11,MIR6752.csv,71
chr9,DAPK1-IT1.csv,1006
chr23,PWWP3B.csv,40684
chr6,SLC35A1.csv,39363
chr1,BRINP2.csv,111533
chr12,LINC02347.csv,30305
chr5,UQCRQ.csv,2206
chr20,LINC01727.csv,45699
chr23,LOC105377211.csv,19959
chr1,AKR1A1.csv,19273
chr3,PAK2.csv,92791
chr14,LINC00239.csv,2089
chr16,SNRNP25.csv,3842
chr13,MIR621.csv,96
chr9,MVB12B.csv,180212
chr2,SPDYA.csv,39777
chr3,XPC-AS1.csv,1494
chr1,ZYG11A.csv,52263
chr19,HNRNPUL1.csv,45269
chr8,UBR5-DT.csv,12724
chr18,LINC01443.csv,27490
chr9,LOC105376314.csv,8628
chr14,JDP2.csv,47416
chr3,FOXL2NB.csv,6776
chr20,LOC105372555.csv,20368
chr14,MIR410.csv,80
chr2,LINC01911.csv,18919
chr17,LRRC37A.csv,42664
chr1,LINC02781.csv,10568
chr5,LOC105378224.csv,18842
chr8,DCAF13.csv,28068
chr8,LINC02209.csv,32097
chr1,LOC117779438.csv,6355
chr1,TAF1A-AS1.csv,2714
chr18,LOC105372046.csv,32721
chr5,ZBED3-AS1.csv,61554
chr20,LOC105372683.csv,11078
chr13,LOC105370227.csv,8540
chr18,LOC107985147.csv,14089
chr10,GOLGA7B.csv,21736
chr1,KCNK1.csv,58409
chr15,LOC105370840.csv,3446
chr3,DVL3.csv,18238
chr9,OR1L1.csv,933
chr10,LOC105378393.csv,1665
chr11,DNAJC4.csv,3850
chr8,LOC105375777.csv,6577
chr23,FAM223A.csv,713
chr10,LINC02667.csv,3439
chr11,TSGA10IP.csv,14993
chr5,LOC285593.csv,5435
chr1,LOC112268218.csv,6049
chr22,LINC01664.csv,10510
chr10,FXYD4.csv,4700
chr11,LINC02701.csv,4144
chr12,LOC105369759.csv,4078
chr1,DMRTB1.csv,8090
chr2,FAM166C.csv,18602
chr3,TMEM44-AS1.csv,6565
chr16,ZNF174.csv,8150
chr23,GPR173.csv,31827
chr7,MET.csv,126191
chr20,LOC105372639.csv,42832
chr16,EME2.csv,8893
chr3,LOC105376957.csv,9567
chr17,SNORD4A.csv,72
chr6,SDHAF4.csv,22640
chr10,CAMK1D.csv,486032
chr7,DYNC2I1.csv,119451
chr23,ERAS.csv,3357
chr10,ZNF37A.csv,55967
chr1,CH17-125A10.2.csv,19251
chr10,STOX1.csv,68412
chr6,POU3F2.csv,4885
chr4,LINC02462.csv,121637
chr22,UPK3A.csv,10926
chr2,UBE2E3.csv,83068
chr12,KRT86.csv,38657
chr5,LOC105378211.csv,6402
chr11,PRPF19-DT.csv,4221
chr2,LOC105374329.csv,59422
chr19,RUVBL2.csv,22548
chr18,LOC105371998.csv,15025
chr12,LOC105369788.csv,19370
chr22,XPNPEP3.csv,75668
chr14,MIR376C.csv,66
chr3,CFAP100.csv,41664
chr22,MTMR3.csv,147695
chr16,LINC02152.csv,3276
chr1,LOC107985360.csv,10733
chr6,TRI-TAT3-1.csv,94
chr17,GOSR1.csv,50191
chr1,OR10R2.csv,8717
chr21,LOC105372798.csv,10520
chr2,LOC107985808.csv,3756
chr19,SIGLEC9.csv,15601
chr3,LOC107986019.csv,72345
chr19,SNORD34.csv,66
chr5,MIR3142.csv,82
chr1,NAV1.csv,287843
chr6,LOC107986602.csv,74122
chr16,CMTM1.csv,12697
chr23,TIMP1.csv,4382
chr8,DENND3.csv,67243
chr7,UBN2.csv,101014
chr15,LOC105370970.csv,2695
chr19,LOC102724427.csv,10390
chr24,TTTY17A.csv,1132
chr9,ERCC6L2.csv,165461
chr1,LINC00210.csv,27905
chr14,FOXG1.csv,3491
chr23,MAGEB1.csv,8310
chr3,LOC105374189.csv,31734
